Time,ZMA,LPF,line,Ret,Vol+,Vol-
2015-01-12 01:00:00,267.06230,271.03235,0.00000,-0.00718,0.01233,-0.01233
2015-01-12 02:00:00,267.99993,268.13846,0.00000,0.00070,0.00973,-0.00973
2015-01-12 03:00:00,269.30071,267.22995,0.00000,0.00882,0.01464,-0.01464
2015-01-12 04:00:00,270.20675,267.70431,0.00000,0.00338,0.00703,-0.00703
2015-01-12 05:00:00,271.45610,268.68812,0.00000,0.00466,0.00807,-0.00807
2015-01-12 06:00:00,271.18922,269.62715,0.00000,-0.00099,0.00737,-0.00737
2015-01-12 07:00:00,270.15762,269.90219,0.00000,-0.00377,0.01186,-0.01186
2015-01-12 08:00:00,270.11307,269.80661,0.00000,-0.00039,0.00973,-0.00973
2015-01-12 09:00:00,269.74602,269.67086,0.00000,-0.00117,0.00841,-0.00841
2015-01-12 10:00:00,268.00371,269.07129,0.00000,-0.00650,0.00876,-0.00876
2015-01-12 11:00:00,266.54670,267.90005,0.00000,-0.00539,0.01844,-0.01844
2015-01-12 12:00:00,267.95457,267.24165,0.00000,0.00529,0.00983,-0.00983
2015-01-12 13:00:00,267.98639,267.26566,0.00000,-0.00021,0.00953,-0.00953
2015-01-12 14:00:00,267.84418,267.30178,0.00000,-0.00021,0.00855,-0.00855
2015-01-12 15:00:00,269.43960,267.76993,0.00000,0.00589,0.01696,-0.01696
2015-01-12 16:00:00,271.39399,269.02703,0.00000,0.00741,0.00815,-0.00815
2015-01-12 17:00:00,271.20239,270.25571,0.00000,-0.00077,0.00648,-0.00648
2015-01-12 18:00:00,270.33568,270.67903,0.00000,-0.00325,0.01122,-0.01122
2015-01-12 19:00:00,270.61431,270.74590,0.00000,0.00109,0.01097,-0.01097
2015-01-12 20:00:00,271.75658,271.13627,0.00000,0.00419,0.00528,-0.00528
2015-01-12 21:00:00,270.94487,271.42412,0.00000,-0.00300,0.00774,-0.00774
2015-01-12 22:00:00,270.39743,271.20433,0.00000,-0.00200,0.01084,-0.01084
2015-01-12 23:00:00,270.42101,270.90103,0.00000,-0.00004,0.00624,-0.00624
2015-01-13 00:00:00,267.97136,270.07006,0.00000,-0.00880,0.01054,-0.01054
2015-01-13 01:00:00,266.11015,268.43804,0.00000,-0.00711,0.02960,-0.02960
2015-01-13 02:00:00,258.02885,264.81765,0.00000,-0.03073,0.04378,-0.04378
2015-01-13 03:00:00,255.10511,259.79786,0.00000,-0.01132,0.02053,-0.02053
2015-01-13 04:00:00,249.77095,254.79550,0.00000,-0.02062,0.04324,-0.04324
2015-01-13 05:00:00,245.78929,249.58872,0.00000,-0.01603,0.03785,-0.03785
2015-01-13 06:00:00,246.70686,245.97445,0.00000,0.00391,0.01363,-0.01363
2015-01-13 07:00:00,249.07359,245.03073,0.00000,0.00955,0.02231,-0.02231
2015-01-13 08:00:00,247.27236,244.92696,0.00000,-0.00726,0.02855,-0.02855
2015-01-13 09:00:00,245.70390,244.24293,0.00000,-0.00632,0.02124,-0.02124
2015-01-13 10:00:00,244.18380,243.26228,0.00000,-0.00612,0.02376,-0.02376
2015-01-13 11:00:00,231.48454,239.12063,0.00000,-0.05216,0.07955,-0.07955
2015-01-13 12:00:00,231.34665,233.08470,0.00000,-0.00712,0.07843,-0.07843
2015-01-13 13:00:00,224.89342,228.06934,0.00000,-0.02129,0.05250,-0.05250
2015-01-13 14:00:00,230.97390,225.76964,0.00000,0.02707,0.05250,-0.05250
2015-01-13 15:00:00,229.38823,225.96620,0.00000,-0.00691,0.03986,-0.03986
2015-01-13 16:00:00,232.25685,226.74596,0.00000,0.01245,0.02183,-0.02183
2015-01-13 17:00:00,232.15268,228.20566,0.00000,-0.00047,0.04118,-0.04118
2015-01-13 18:00:00,230.35885,228.76994,0.00000,-0.00776,0.01902,-0.01902
2015-01-13 19:00:00,230.59196,228.84832,0.00000,0.00108,0.01855,-0.01855
2015-01-13 20:00:00,235.65020,230.42346,0.00000,0.02185,0.03167,-0.03167
2015-01-13 21:00:00,235.18987,232.75874,0.00000,-0.00040,0.01803,-0.01803
2015-01-13 22:00:00,233.81843,233.69561,0.00000,-0.00737,0.02596,-0.02596
2015-01-13 23:00:00,228.52095,232.39836,0.00000,-0.02248,0.07798,-0.07798
2015-01-14 00:00:00,220.99688,228.26063,0.00000,-0.03269,0.06084,-0.06084
2015-01-14 01:00:00,221.96355,223.99517,0.00000,0.00186,0.03865,-0.03865
2015-01-14 02:00:00,218.86981,221.02214,0.00000,-0.01165,0.01836,-0.01836
2015-01-14 03:00:00,221.69853,219.48433,0.00000,0.01258,0.05203,-0.05203
2015-01-14 04:00:00,219.84177,219.01252,0.00000,-0.00822,0.01050,-0.01050
2015-01-14 05:00:00,218.66995,218.11897,0.00000,-0.00534,0.01765,-0.01765
2015-01-14 06:00:00,215.38892,216.56815,0.00000,-0.01510,0.03216,-0.03216
2015-01-14 07:00:00,206.63818,212.64017,0.00000,-0.04021,0.04433,-0.04433
2015-01-14 08:00:00,186.62808,202.95046,0.00000,-0.09587,0.37493,-0.37493
2015-01-14 09:00:00,183.96818,190.93145,0.00000,-0.02653,0.14879,-0.14879
2015-01-14 10:00:00,206.03991,189.31742,0.00000,0.13189,0.08708,-0.08708
2015-01-14 11:00:00,202.12404,194.24077,0.00000,-0.01823,0.16216,-0.16216
2015-01-14 12:00:00,193.87246,194.35317,0.00000,-0.04110,0.04194,-0.04194
2015-01-14 13:00:00,189.83590,191.45029,0.00000,-0.02051,0.04828,-0.04828
2015-01-14 14:00:00,191.30975,189.32949,0.00000,0.00755,0.09043,-0.09043
2015-01-14 15:00:00,197.28558,190.33463,0.00000,0.03157,0.07656,-0.07656
2015-01-14 16:00:00,195.32809,192.23709,0.00000,-0.01032,0.01401,-0.01401
2015-01-14 17:00:00,190.10811,191.63061,0.00000,-0.02648,0.04217,-0.04217
2015-01-14 18:00:00,184.78732,188.63138,0.00000,-0.02791,0.06903,-0.06903
2015-01-14 19:00:00,177.13114,183.53457,0.00000,-0.04213,0.04896,-0.04896
2015-01-14 20:00:00,181.21148,179.77427,0.00000,0.02378,0.04155,-0.04155
2015-01-14 21:00:00,182.33238,179.20743,0.00000,0.00592,0.03771,-0.03771
2015-01-14 22:00:00,180.30524,178.86925,0.00000,-0.01128,0.02236,-0.02236
2015-01-14 23:00:00,173.94744,176.68450,0.00000,-0.03484,0.08430,-0.08430
2015-01-15 00:00:00,169.49456,172.74384,0.00000,-0.02594,0.08113,-0.08113
2015-01-15 01:00:00,179.24929,172.06714,0.00000,0.05810,0.11964,-0.11964
2015-01-15 02:00:00,190.26236,177.41816,0.00000,0.06078,0.09311,-0.09311
2015-01-15 03:00:00,196.85743,185.38238,0.00000,0.03448,0.08332,-0.08332
2015-01-15 04:00:00,194.42155,191.22334,0.00000,-0.01201,0.06608,-0.06608
2015-01-15 05:00:00,192.93194,193.54003,0.00000,-0.00766,0.03137,-0.03137
2015-01-15 06:00:00,192.15504,194.13035,0.00000,-0.00408,0.02950,-0.02950
2015-01-15 07:00:00,195.87109,195.06798,0.00000,0.01911,0.03640,-0.03640
2015-01-15 08:00:00,193.34398,195.77308,0.00000,-0.01270,0.02366,-0.02366
2015-01-15 09:00:00,196.52857,196.23057,0.00000,0.01665,0.02868,-0.02868
2015-01-15 10:00:00,196.15372,197.10620,0.00000,-0.00207,0.04681,-0.04681
2015-01-15 11:00:00,208.38930,200.65036,0.00000,0.06276,0.06386,-0.06386
2015-01-15 12:00:00,211.92454,206.83973,0.00000,0.01771,0.02316,-0.02316
2015-01-15 13:00:00,217.32855,212.62825,0.00000,0.02430,0.05660,-0.05660
2015-01-15 14:00:00,222.70255,218.56333,0.00000,0.02501,0.07679,-0.07679
2015-01-15 15:00:00,220.36499,222.51336,0.00000,-0.01083,0.11637,-0.11637
2015-01-15 16:00:00,217.25430,222.98767,0.00000,-0.01406,0.04451,-0.04451
2015-01-15 17:00:00,215.10886,221.50081,0.00000,-0.00979,0.05684,-0.05684
2015-01-15 18:00:00,215.26559,219.78430,0.00000,0.00071,0.02881,-0.02881
2015-01-15 19:00:00,219.49562,219.68370,0.00000,0.01943,0.03335,-0.03335
2015-01-15 20:00:00,216.25864,219.70508,0.00000,-0.01455,0.05273,-0.05273
2015-01-15 21:00:00,207.18075,216.29986,0.00000,-0.04215,0.04624,-0.04624
2015-01-15 22:00:00,202.18713,210.47173,0.00000,-0.02360,0.07771,-0.07771
2015-01-15 23:00:00,207.03347,207.00014,0.00000,0.02368,0.04696,-0.04696
2015-01-16 00:00:00,211.98388,207.60492,0.00000,0.02362,0.05772,-0.05772
2015-01-16 01:00:00,211.64053,209.28822,0.00000,-0.00136,0.04253,-0.04253
2015-01-16 02:00:00,211.77760,210.33700,0.00000,0.00111,0.04364,-0.04364
2015-01-16 03:00:00,213.82642,211.56770,0.00000,0.00920,0.04359,-0.04359
2015-01-16 04:00:00,216.98126,213.64982,0.00000,0.01467,0.03149,-0.03149
2015-01-16 05:00:00,218.85033,216.18101,0.00000,0.00858,0.02991,-0.02991
2015-01-16 06:00:00,217.76143,217.82745,0.00000,-0.00481,0.01129,-0.01129
2015-01-16 07:00:00,213.95358,217.40511,0.00000,-0.01769,0.02937,-0.02937
2015-01-16 08:00:00,217.73642,217.04696,0.00000,0.01773,0.03065,-0.03065
2015-01-16 09:00:00,215.18533,217.09853,0.00000,-0.01163,0.01706,-0.01706
2015-01-16 10:00:00,216.52899,216.76151,0.00000,0.00633,0.03783,-0.03783
2015-01-16 11:00:00,219.60643,217.67878,0.00000,0.01394,0.02627,-0.02627
2015-01-16 12:00:00,219.30526,218.94303,0.00000,-0.00061,0.04276,-0.04276
2015-01-16 13:00:00,210.37693,217.20679,0.00000,-0.04107,0.08770,-0.08770
2015-01-16 14:00:00,207.78193,213.05046,0.00000,-0.01242,0.03799,-0.03799
2015-01-16 15:00:00,209.19746,210.27968,0.00000,0.00661,0.01638,-0.01638
2015-01-16 16:00:00,206.47437,208.36748,0.00000,-0.01292,0.02781,-0.02781
2015-01-16 17:00:00,207.25458,206.64020,0.00000,0.00017,0.01711,-0.01711
2015-01-16 18:00:00,202.78961,204.78196,0.00000,-0.01779,0.04085,-0.04085
2015-01-16 19:00:00,206.47350,203.81363,0.00000,0.01789,0.03717,-0.03717
2015-01-18 23:00:00,204.23965,203.75113,0.00000,-0.01095,0.15523,-0.15523
2015-01-19 00:00:00,211.47307,205.17932,0.00000,0.03563,0.01071,-0.01071
2015-01-19 01:00:00,213.24170,208.52139,0.00000,0.00829,0.04641,-0.04641
2015-01-19 02:00:00,214.93173,211.45912,0.00000,0.00802,0.02315,-0.02315
2015-01-19 03:00:00,214.64331,213.71581,0.00000,0.00156,0.02004,-0.02004
2015-01-19 04:00:00,214.21870,214.78814,0.00000,-0.00494,0.00930,-0.00930
2015-01-19 05:00:00,214.27976,215.11342,0.00000,0.00112,0.01092,-0.01092
2015-01-19 06:00:00,215.31258,215.50755,0.00000,0.00401,0.01831,-0.01831
2015-01-19 07:00:00,211.89779,214.97656,0.00000,-0.01592,0.03035,-0.03035
2015-01-19 08:00:00,209.96175,213.16910,0.00000,-0.00916,0.02021,-0.02021
2015-01-19 09:00:00,209.30164,211.34689,0.00000,-0.00362,0.01899,-0.01899
2015-01-19 10:00:00,208.99077,209.96676,0.00000,-0.00187,0.01141,-0.01141
2015-01-19 11:00:00,210.16833,209.44144,0.00000,0.00654,0.01245,-0.01245
2015-01-19 12:00:00,210.32197,209.58132,0.00000,0.00076,0.01406,-0.01406
2015-01-19 13:00:00,212.75006,210.38749,0.00000,0.01144,0.01416,-0.01416
2015-01-19 14:00:00,211.88119,211.30794,0.00000,-0.00393,0.01662,-0.01662
2015-01-19 15:00:00,211.24499,211.46536,0.00000,-0.00306,0.01363,-0.01363
2015-01-19 16:00:00,212.25916,211.64890,0.00000,0.00476,0.01120,-0.01120
2015-01-19 17:00:00,211.96236,211.94204,0.00000,-0.00134,0.01233,-0.01233
2015-01-19 18:00:00,211.66083,211.94977,0.00000,-0.00142,0.00910,-0.00910
2015-01-19 19:00:00,212.15681,211.99277,0.00000,0.00232,0.00863,-0.00863
2015-01-19 20:00:00,212.00807,212.09949,0.00000,-0.00068,0.01140,-0.01140
2015-01-19 21:00:00,212.82314,212.33193,0.00000,0.00387,0.02041,-0.02041
2015-01-19 22:00:00,215.96476,213.49994,0.00000,0.01460,0.02336,-0.02336
2015-01-19 23:00:00,216.20440,215.14239,0.00000,0.00262,0.02100,-0.02100
2015-01-20 00:00:00,217.06143,216.36715,0.00000,0.00259,0.01499,-0.01499
2015-01-20 01:00:00,214.34834,216.46159,0.00000,-0.01238,0.02221,-0.02221
2015-01-20 02:00:00,213.43801,215.48841,0.00000,-0.00435,0.01002,-0.01002
2015-01-20 03:00:00,213.52455,214.63724,0.00000,0.00039,0.02268,-0.02268
2015-01-20 04:00:00,212.79810,213.93571,0.00000,-0.00344,0.01211,-0.01211
2015-01-20 05:00:00,213.08629,213.39761,0.00000,0.00139,0.00819,-0.00819
2015-01-20 06:00:00,210.47149,212.46109,0.00000,-0.01243,0.02312,-0.02312
2015-01-20 07:00:00,209.92840,211.05469,0.00000,-0.00302,0.01998,-0.01998
2015-01-20 08:00:00,209.27737,209.93892,0.00000,-0.00275,0.01182,-0.01182
2015-01-20 09:00:00,210.14069,209.42528,0.00000,0.00439,0.01717,-0.01717
2015-01-20 10:00:00,210.02305,209.38136,0.00000,-0.00083,0.00631,-0.00631
2015-01-20 11:00:00,209.48892,209.24188,0.00000,-0.00225,0.01551,-0.01551
2015-01-20 12:00:00,208.94257,208.94091,0.00000,-0.00259,0.00784,-0.00784
2015-01-20 13:00:00,209.36889,208.77842,0.00000,0.00203,0.01749,-0.01749
2015-01-20 14:00:00,207.29197,208.28020,0.00000,-0.01006,0.02117,-0.02117
2015-01-20 15:00:00,207.88165,207.63351,0.00000,0.00297,0.05941,-0.05941
2015-01-20 16:00:00,212.40881,208.65733,0.00000,0.02167,0.01590,-0.01590
2015-01-20 17:00:00,212.04597,210.40490,0.00000,-0.00161,0.01097,-0.01097
2015-01-20 18:00:00,212.58707,211.51039,0.00000,0.00279,0.02256,-0.02256
2015-01-20 19:00:00,211.74201,212.06040,0.00000,-0.00423,0.01741,-0.01741
2015-01-20 20:00:00,213.06900,212.46446,0.00000,0.00626,0.02239,-0.02239
2015-01-20 21:00:00,213.23237,213.09568,0.00000,0.00139,0.01108,-0.01108
2015-01-20 22:00:00,211.58090,213.03736,0.00000,-0.00827,0.01435,-0.01435
2015-01-20 23:00:00,211.16974,212.38063,0.00000,-0.00201,0.01033,-0.01033
2015-01-21 00:00:00,211.71202,211.99513,0.00000,0.00257,0.00992,-0.00992
2015-01-21 01:00:00,211.91952,211.95270,0.00000,0.00099,0.01216,-0.01216
2015-01-21 02:00:00,212.35969,212.09161,0.00000,0.00206,0.01232,-0.01232
2015-01-21 03:00:00,214.36195,212.80743,0.00000,0.00932,0.02830,-0.02830
2015-01-21 04:00:00,213.69141,213.57197,0.00000,-0.00298,0.00832,-0.00832
2015-01-21 05:00:00,214.44941,214.02904,0.00000,0.00353,0.02104,-0.02104
2015-01-21 06:00:00,215.29278,214.69046,0.00000,0.00394,0.01558,-0.01558
2015-01-21 07:00:00,214.61554,215.08867,0.00000,-0.00312,0.02150,-0.02150
2015-01-21 08:00:00,213.06231,214.68989,0.00000,-0.00725,0.01441,-0.01441
2015-01-21 09:00:00,213.21265,214.04267,0.00000,0.00068,0.00761,-0.00761
2015-01-21 10:00:00,214.49063,214.01325,0.00000,0.00595,0.00721,-0.00721
2015-01-21 11:00:00,215.08839,214.48385,0.00000,0.00286,0.00762,-0.00762
2015-01-21 12:00:00,214.03044,214.62615,0.00000,-0.00500,0.01375,-0.01375
2015-01-21 13:00:00,211.60394,213.77516,0.00000,-0.01114,0.04361,-0.04361
2015-01-21 14:00:00,213.00669,212.99194,0.00000,0.00643,0.02679,-0.02679
2015-01-21 15:00:00,213.23993,212.96220,0.00000,0.00114,0.01952,-0.01952
2015-01-21 16:00:00,212.47610,212.82414,0.00000,-0.00353,0.00686,-0.00686
2015-01-21 17:00:00,213.41134,212.80026,0.00000,0.00432,0.00653,-0.00653
2015-01-21 18:00:00,214.36691,213.29952,0.00000,0.00453,0.01318,-0.01318
2015-01-21 19:00:00,214.79425,213.97056,0.00000,0.00197,0.01480,-0.01480
2015-01-21 20:00:00,215.38759,214.63405,0.00000,0.00279,0.01034,-0.01034
2015-01-21 21:00:00,218.16096,215.90267,0.00000,0.01284,0.01951,-0.01951
2015-01-21 22:00:00,222.33676,218.45979,0.00000,0.01910,0.03674,-0.03674
2015-01-21 23:00:00,225.79176,221.94344,0.00000,0.01574,0.02426,-0.02426
2015-01-22 00:00:00,226.62659,225.18389,0.00000,0.00602,0.02678,-0.02678
2015-01-22 01:00:00,226.99826,227.39745,0.00000,0.00153,0.01319,-0.01319
2015-01-22 02:00:00,229.69656,229.18061,0.00000,0.00937,0.04211,-0.04211
2015-01-22 03:00:00,236.00868,232.29896,0.00000,0.02776,0.02584,-0.02584
2015-01-22 04:00:00,232.83179,234.78072,0.00000,-0.01349,0.03017,-0.03017
2015-01-22 05:00:00,232.20139,235.17391,0.00000,-0.00000,0.01697,-0.01697
2015-01-22 06:00:00,234.81300,235.70003,0.00000,0.00835,0.01056,-0.01056
2015-01-22 07:00:00,233.48071,235.98705,0.00000,-0.00551,0.02251,-0.02251
2015-01-22 08:00:00,230.05697,234.73843,0.00000,-0.01455,0.02139,-0.02139
2015-01-22 09:00:00,231.57450,233.34702,0.00000,0.00634,0.01130,-0.01130
2015-01-22 10:00:00,232.09329,232.95870,0.00000,0.00229,0.00648,-0.00648
2015-01-22 11:00:00,234.12245,233.35349,0.00000,0.00886,0.02582,-0.02582
2015-01-22 12:00:00,234.32975,234.17431,0.00000,0.00151,0.01881,-0.01881
2015-01-22 13:00:00,233.41167,234.41130,0.00000,-0.00462,0.02090,-0.02090
2015-01-22 14:00:00,233.85078,234.32297,0.00000,0.00186,0.02437,-0.02437
2015-01-22 15:00:00,232.23980,233.91188,0.00000,-0.00685,0.03461,-0.03461
2015-01-22 16:00:00,232.69951,233.32669,0.00000,0.00195,0.01754,-0.01754
2015-01-22 17:00:00,233.62686,233.32726,0.00000,0.00403,0.01258,-0.01258
2015-01-22 18:00:00,234.26750,233.72941,0.00000,0.00268,0.01472,-0.01472
2015-01-22 19:00:00,234.05417,234.06351,0.00000,-0.00088,0.01047,-0.01047
2015-01-22 20:00:00,233.60546,234.06609,0.00000,-0.00194,0.01350,-0.01350
2015-01-22 21:00:00,232.87235,233.73261,0.00000,-0.00314,0.01701,-0.01701
2015-01-22 22:00:00,231.44287,232.95142,0.00000,-0.00608,0.01190,-0.01190
2015-01-22 23:00:00,232.40188,232.36170,0.00000,0.00406,0.00444,-0.00444
2015-01-23 00:00:00,233.14687,232.47570,0.00000,0.00327,0.00892,-0.00892
2015-01-23 01:00:00,233.30014,232.79973,0.00000,0.00065,0.00858,-0.00858
2015-01-23 02:00:00,228.83059,231.86686,0.00000,-0.01895,0.03079,-0.03079
2015-01-23 03:00:00,227.21125,229.70947,0.00000,-0.00733,0.01254,-0.01254
2015-01-23 04:00:00,227.58433,227.97701,0.00000,-0.00084,0.01090,-0.01090
2015-01-23 05:00:00,227.27429,226.99800,0.00000,0.00044,0.00957,-0.00957
2015-01-23 06:00:00,226.92809,226.45512,0.00000,-0.00125,0.00619,-0.00619
2015-01-23 07:00:00,228.90715,226.70323,0.00000,0.00928,0.01411,-0.01411
2015-01-23 08:00:00,229.54638,227.64839,0.00000,0.00270,0.01722,-0.01722
2015-01-23 09:00:00,226.62667,227.64382,0.00000,-0.01283,0.01233,-0.01233
2015-01-23 10:00:00,227.26689,227.07284,0.00000,0.00294,0.01301,-0.01301
2015-01-23 11:00:00,227.52696,227.01422,0.00000,0.00110,0.00746,-0.00746
2015-01-23 12:00:00,227.72894,227.13606,0.00000,0.00089,0.00758,-0.00758
2015-01-23 13:00:00,228.66876,227.54037,0.00000,0.00411,0.01073,-0.01073
2015-01-23 14:00:00,232.93923,229.18963,0.00000,0.01881,0.04886,-0.04886
2015-01-23 15:00:00,233.81505,231.58282,0.00000,0.00450,0.01499,-0.01499
2015-01-23 16:00:00,233.40841,233.07827,0.00000,-0.00256,0.01441,-0.01441
2015-01-23 17:00:00,233.21563,233.68116,0.00000,-0.00085,0.01193,-0.01193
2015-01-23 18:00:00,233.53110,234.00750,0.00000,0.00164,0.01543,-0.01543
2015-01-23 19:00:00,232.70651,233.99189,0.00000,-0.00378,0.00906,-0.00906
2015-01-25 23:00:00,243.46732,236.55580,0.00000,0.04656,0.11522,-0.11522
2015-01-26 00:00:00,254.66146,243.82408,0.00000,0.04576,0.04472,-0.04472
2015-01-26 01:00:00,258.93804,252.17422,0.00000,0.01854,0.03349,-0.03349
2015-01-26 02:00:00,268.44086,260.45830,0.00000,0.03448,0.05477,-0.05477
2015-01-26 03:00:00,269.83559,268.18698,0.00000,0.01193,0.05149,-0.05149
2015-01-26 04:00:00,284.35797,276.51436,0.00000,0.04706,0.04589,-0.04589
2015-01-26 05:00:00,278.01681,282.59799,0.00000,-0.02217,0.06010,-0.06010
2015-01-26 06:00:00,279.96035,284.58267,0.00000,0.00906,0.02877,-0.02877
2015-01-26 07:00:00,282.63234,286.42965,0.00000,0.00803,0.01384,-0.01384
2015-01-26 08:00:00,294.27608,290.59397,0.00000,0.04014,0.10007,-0.10007
2015-01-26 09:00:00,303.73541,298.06421,0.00000,0.03211,0.03798,-0.03798
2015-01-26 10:00:00,300.56960,303.63889,0.00000,-0.01005,0.03082,-0.03082
2015-01-26 11:00:00,301.78414,306.11531,0.00000,0.00713,0.03704,-0.03704
2015-01-26 12:00:00,299.50049,306.73220,0.00000,-0.01057,0.02365,-0.02365
2015-01-26 13:00:00,301.64410,306.31107,0.00000,0.00721,0.02789,-0.02789
2015-01-26 14:00:00,301.30669,306.28822,0.00000,0.00109,0.01483,-0.01483
2015-01-26 15:00:00,284.48902,301.34722,0.00000,-0.05806,0.10411,-0.10411
2015-01-26 16:00:00,274.97604,291.00845,0.00000,-0.03316,0.06762,-0.06762
2015-01-26 17:00:00,273.35088,281.49305,0.00000,-0.01121,0.02725,-0.02725
2015-01-26 18:00:00,274.60998,275.72845,0.00000,0.00779,0.04704,-0.04704
2015-01-26 19:00:00,267.94937,271.49352,0.00000,-0.02246,0.04592,-0.04592
2015-01-26 20:00:00,265.34461,266.85664,0.00000,-0.01127,0.02451,-0.02451
2015-01-26 21:00:00,268.38016,264.58476,0.00000,0.01328,0.02430,-0.02430
2015-01-26 22:00:00,269.20098,264.73795,0.00000,0.00297,0.02632,-0.02632
2015-01-26 23:00:00,273.44528,266.50153,0.00000,0.01600,0.02974,-0.02974
2015-01-27 00:00:00,272.08306,268.56799,0.00000,-0.00512,0.02034,-0.02034
2015-01-27 01:00:00,271.73395,269.49817,0.00000,-0.00136,0.06599,-0.06599
2015-01-27 02:00:00,259.58291,266.82400,0.00000,-0.04506,0.04274,-0.04274
2015-01-27 03:00:00,260.60718,262.41197,0.00000,0.00435,0.03093,-0.03093
2015-01-27 04:00:00,256.36463,259.12651,0.00000,-0.01651,0.02344,-0.02344
2015-01-27 05:00:00,258.70979,256.88366,0.00000,0.00925,0.02372,-0.02372
2015-01-27 06:00:00,260.07000,256.78092,0.00000,0.00528,0.01720,-0.01720
2015-01-27 07:00:00,259.82158,257.21192,0.00000,-0.00131,0.02140,-0.02140
2015-01-27 08:00:00,259.54917,257.49835,0.00000,-0.00089,0.01949,-0.01949
2015-01-27 09:00:00,258.93959,257.61202,0.00000,-0.00207,0.01677,-0.01677
2015-01-27 10:00:00,258.69327,257.57115,0.00000,-0.00126,0.00993,-0.00993
2015-01-27 11:00:00,249.87737,255.24838,0.00000,-0.03372,0.06697,-0.06697
2015-01-27 12:00:00,250.98566,251.95600,0.00000,0.00434,0.02823,-0.02823
2015-01-27 13:00:00,256.38645,251.85451,0.00000,0.02125,0.02337,-0.02337
2015-01-27 14:00:00,261.12554,254.65722,0.00000,0.01902,0.04578,-0.04578
2015-01-27 15:00:00,263.87954,258.42117,0.00000,0.01019,0.02685,-0.02685
2015-01-27 16:00:00,261.28457,260.70657,0.00000,-0.00965,0.02391,-0.02391
2015-01-27 17:00:00,261.70300,261.47770,0.00000,0.00185,0.01245,-0.01245
2015-01-27 18:00:00,264.97505,262.85611,0.00000,0.01226,0.01640,-0.01640
2015-01-27 19:00:00,264.59900,264.50375,0.00000,0.00071,0.01154,-0.01154
2015-01-27 20:00:00,264.34664,265.22000,0.00000,-0.00315,0.01420,-0.01420
2015-01-27 21:00:00,264.11994,265.32263,0.00000,-0.00006,0.01718,-0.01718
2015-01-27 22:00:00,260.47616,264.27144,0.00000,-0.01453,0.02770,-0.02770
2015-01-27 23:00:00,261.86591,262.93087,0.00000,0.00531,0.02000,-0.02000
2015-01-28 00:00:00,263.04853,262.78177,0.00000,0.00447,0.00894,-0.00894
2015-01-28 01:00:00,264.64281,263.41655,0.00000,0.00611,0.01120,-0.01120
2015-01-28 02:00:00,264.74994,264.27255,0.00000,0.00100,0.01368,-0.01368
2015-01-28 03:00:00,258.49333,263.12139,0.00000,-0.02419,0.02694,-0.02694
2015-01-28 04:00:00,258.32759,260.54980,0.00000,-0.00247,0.01482,-0.01482
2015-01-28 05:00:00,256.64727,258.54789,0.00000,-0.00479,0.02688,-0.02688
2015-01-28 06:00:00,258.01467,257.46006,0.00000,0.00539,0.01358,-0.01358
2015-01-28 07:00:00,256.55570,256.87195,0.00000,-0.00569,0.01516,-0.01516
2015-01-28 08:00:00,255.97153,256.04280,0.00000,-0.00255,0.01399,-0.01399
2015-01-28 09:00:00,258.38919,256.12082,0.00000,0.00971,0.01480,-0.01480
2015-01-28 10:00:00,261.01783,257.61037,0.00000,0.01031,0.01640,-0.01640
2015-01-28 11:00:00,258.38177,258.53757,0.00000,-0.01027,0.04514,-0.04514
2015-01-28 12:00:00,259.31760,258.64557,0.00000,0.00366,0.00954,-0.00954
2015-01-28 13:00:00,259.39615,258.99954,0.00000,0.00046,0.00754,-0.00754
2015-01-28 14:00:00,254.28258,257.89062,0.00000,-0.01964,0.07876,-0.07876
2015-01-28 15:00:00,251.47050,255.13384,0.00000,-0.01122,0.03482,-0.03482
2015-01-28 16:00:00,253.87195,253.42015,0.00000,0.00946,0.01034,-0.01034
2015-01-28 17:00:00,254.10094,253.10622,0.00000,-0.00015,0.00696,-0.00696
2015-01-28 18:00:00,253.53305,252.91803,0.00000,-0.00116,0.00940,-0.00940
2015-01-28 19:00:00,246.27306,250.87478,0.00000,-0.02871,0.09026,-0.09026
2015-01-28 20:00:00,238.95111,245.88990,0.00000,-0.02956,0.04509,-0.04509
2015-01-28 21:00:00,240.02021,241.31067,0.00000,0.00257,0.01968,-0.01968
2015-01-28 22:00:00,236.93375,238.27273,0.00000,-0.01099,0.03004,-0.03004
2015-01-28 23:00:00,232.46244,234.82318,0.00000,-0.01910,0.04595,-0.04595
2015-01-29 00:00:00,236.71465,232.99556,0.00000,0.01855,0.02811,-0.02811
2015-01-29 01:00:00,236.52734,233.20509,0.00000,-0.00210,0.02724,-0.02724
2015-01-29 02:00:00,236.68630,233.48514,0.00000,0.00058,0.02111,-0.02111
2015-01-29 03:00:00,238.45121,234.43899,0.00000,0.00867,0.02410,-0.02410
2015-01-29 04:00:00,239.45774,235.98750,0.00000,0.00436,0.01798,-0.01798
2015-01-29 05:00:00,236.34302,236.47244,0.00000,-0.01295,0.01629,-0.01629
2015-01-29 06:00:00,235.24256,235.71785,0.00000,-0.00474,0.03493,-0.03493
2015-01-29 07:00:00,233.32101,234.53171,0.00000,-0.00819,0.03190,-0.03190
